age,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,gender_Female,gender_Male,gender_Other,learning_disabilities,peer_influence,tutoring_sessions,exam_anxiety_score,motivation_score
20,2.093898061499919,2.5,1.8,0.0,0.7159271033177602,6.874251863298013,1.0,3.0,2,1.0,5.0,1.0,64.27059541918673,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9811682892075575
20,3.945892698476291,2.5,1.8,0.0,0.7007273004633567,6.949384559772361,1.0,3.0,2,1.0,5.0,1.0,82.21260913379581,0.0,1.0,0.0,0.0,0.5,0.125,0.11827049265584717,0.8630858657619974
20,1.206629428458564,2.5,1.8,0.0,0.7971725793244996,8.025675050726761,1.0,3.0,1,1.0,5.0,1.0,69.73867425207416,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.938937515897698
20,1.1971779710576658,2.5,1.8,0.0,0.8241700590966748,7.187692448034435,1.0,3.0,0,1.0,5.0,1.0,79.40369336873941,0.0,1.0,0.0,0.0,0.5,0.125,0.4386358155178553,0.6002289090854758
20,2.545150820582181,2.5,1.8,0.0,0.6476321915115846,7.264970398759238,1.0,3.0,0,1.0,5.0,1.0,71.04312967734725,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9952230842671568
20,2.4138927682428823,2.5,1.8,0.0,0.6935075416536419,7.691238310904101,1.0,3.0,2,1.0,5.0,1.0,56.61283053300753,0.0,1.0,0.0,0.0,0.5,0.125,0.42943682605560174,0.46169968963849445
20,2.262532861468609,2.5,1.8,0.0,0.8534313661507714,7.746602306379961,1.0,3.0,2,1.0,5.0,1.0,75.01661953453544,0.0,1.0,0.0,0.0,0.5,0.125,0.8483535553358375,0.4317837436276605
20,2.96407905067564,2.5,1.8,0.0,0.4744572526043925,6.795615761511615,1.0,3.0,0,1.0,5.0,1.0,54.687772620270785,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9133615762324168
20,2.282934329246285,2.5,1.8,0.0,0.6619473750363563,6.34375502163707,1.0,3.0,0,1.0,5.0,1.0,68.72405360057853,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9563589221241917
20,1.7690316738723677,2.5,1.8,0.0,0.7246295760370183,6.756803228593553,1.0,3.0,0,1.0,5.0,1.0,74.40772405395626,0.0,1.0,0.0,0.0,0.5,0.125,0.46143891650020014,0.45435121452766103
20,2.2378781963544037,2.5,1.8,0.0,0.8223541902923036,7.957240481482715,1.0,3.0,1,1.0,5.0,1.0,81.90731772123024,0.0,1.0,0.0,0.0,0.5,0.125,0.40521587511522206,0.4680564560475049
20,4.899617091240939,2.5,1.8,0.0,0.725770292130348,8.16426004138819,1.0,3.0,1,1.0,5.0,1.0,79.45987269900274,0.0,1.0,0.0,0.0,0.5,0.125,0.6627100669505872,0.41990449465346436
20,2.6444536679793944,2.5,1.8,0.0,0.7284189895525864,7.090531799115857,1.0,3.0,2,1.0,5.0,1.0,63.92414792940144,0.0,1.0,0.0,0.0,0.5,0.125,0.5694607283735242,0.4627045375856344
20,2.778851107433343,2.5,1.8,0.0,0.6018592405128079,7.338392816275425,1.0,3.0,1,1.0,5.0,1.0,39.13625858640235,0.0,1.0,0.0,0.0,0.5,0.125,0.5142193900988659,0.5256518900801685
20,3.30617995980456,2.5,1.8,0.0,0.6681812183950093,8.329538191600065,1.0,3.0,2,1.0,5.0,1.0,82.73411806533443,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9820459713460004
20,4.933363073656906,2.5,1.8,0.0,0.8610653116160657,6.899177648301419,1.0,3.0,0,1.0,5.0,1.0,87.36121073389218,0.0,1.0,0.0,0.0,0.5,0.125,0.1713488419504996,0.8007161333438082
20,1.966405105743052,2.5,1.8,0.0,0.7600524887076182,7.383975772057971,1.0,3.0,0,1.0,5.0,1.0,69.65826177036674,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.8671318153111253
20,3.7251284421297353,2.5,1.8,0.0,0.6159385974982655,7.062849618299951,1.0,3.0,2,1.0,5.0,1.0,67.15832886672645,0.0,1.0,0.0,0.0,0.5,0.125,0.12619703937153964,0.8656836422149133
20,3.863938774166897,2.5,1.8,0.0,0.7828589824189496,6.83486092566678,1.0,3.0,0,1.0,5.0,1.0,67.87172960807683,0.0,1.0,0.0,0.0,0.5,0.125,0.3624890936689547,0.7210442498675288
20,3.4292976671722637,2.5,1.8,0.0,0.5855463048652321,6.677562805452908,1.0,3.0,2,1.0,5.0,1.0,56.83492913875192,0.0,1.0,0.0,0.0,0.5,0.125,0.15511415462272443,0.8784933866278102
20,1.3543133585465763,2.5,1.8,0.0,0.6950311442019595,7.172846367036087,1.0,3.0,2,1.0,5.0,1.0,65.91969929112746,0.0,1.0,0.0,0.0,0.5,0.125,0.2925267635281049,0.7574845194339818
20,3.707489103310306,2.5,1.8,0.0,0.654984503929204,6.378997947906054,1.0,3.0,2,1.0,5.0,1.0,60.71997773357912,0.0,1.0,0.0,0.0,0.5,0.125,0.46122823226290566,0.5887276585620146
20,1.256378844144702,2.5,1.8,0.0,0.6570743397862282,7.399384451790795,1.0,3.0,1,1.0,5.0,1.0,57.32192476024859,0.0,1.0,0.0,0.0,0.5,0.125,0.35177817847713333,0.7366660652610404
20,3.3845705981995877,2.5,1.8,0.0,0.6821272034306014,6.377368912868879,1.0,3.0,2,1.0,5.0,1.0,55.927919632444784,0.0,1.0,0.0,0.0,0.5,0.125,0.30870985247331745,0.720105151680708
20,3.95832470888697,2.5,1.8,0.0,0.851189328732304,6.499742322545044,1.0,3.0,2,1.0,5.0,1.0,88.65880680299044,0.0,1.0,0.0,0.0,0.5,0.125,0.1418129750122995,0.8940718322555924
20,1.8438795624798017,2.5,1.8,0.0,0.7394103535664013,8.743412280789725,1.0,3.0,2,1.0,5.0,1.0,84.37811188487551,0.0,1.0,0.0,0.0,0.5,0.125,0.1298442936903203,0.9890363304289954
20,4.366488030171096,2.5,1.8,0.0,0.7215236655747109,7.144163007111832,1.0,3.0,1,1.0,5.0,1.0,85.79272126136601,0.0,1.0,0.0,0.0,0.5,0.125,0.2868698689471305,0.6466255392525583
20,1.121415222132017,2.5,1.8,0.0,0.772342339931062,5.943380463989747,1.0,3.0,0,1.0,5.0,1.0,93.58134403463814,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.8580344070648158
20,4.375251454633224,2.5,1.8,0.0,0.6550025989253858,6.003456065156815,1.0,3.0,1,1.0,5.0,1.0,72.61733156035781,0.0,1.0,0.0,0.0,0.5,0.125,0.4215500376584343,0.4598578024228801
20,2.8413162025710603,2.5,1.8,0.0,0.6245142566448,5.567028174603165,1.0,3.0,2,1.0,5.0,1.0,61.84939412374794,0.0,1.0,0.0,0.0,0.5,0.125,0.15219263469305253,0.8660988216689731
20,1.870351759726578,2.5,1.8,0.0,0.6878710193858809,6.343112948995404,1.0,3.0,1,1.0,5.0,1.0,71.62088378021008,0.0,1.0,0.0,0.0,0.5,0.125,0.1917766286821484,0.6228501471959393
20,1.535112579975872,2.5,1.8,0.0,0.7481032818298147,5.752469694154076,1.0,3.0,0,1.0,5.0,1.0,61.15832383970546,0.0,1.0,0.0,0.0,0.5,0.125,0.6225813118721557,0.423634097733812
20,4.81322867032949,2.5,1.8,0.0,0.8735009480812093,7.325929121236529,1.0,3.0,0,1.0,5.0,1.0,92.98024832983486,0.0,1.0,0.0,0.0,0.5,0.125,0.3711329834126384,0.6179477071373063
20,1.2906623503246268,2.5,1.8,0.0,0.7786713538592411,6.618451833903021,1.0,3.0,2,1.0,5.0,1.0,65.72913260375796,0.0,1.0,0.0,0.0,0.5,0.125,0.3470783194291188,0.7663856505529869
20,1.7963736797437029,2.5,1.8,0.0,0.6334707385636491,7.0151007130281915,1.0,3.0,0,1.0,5.0,1.0,46.7819413606337,0.0,1.0,0.0,0.0,0.5,0.125,0.461258168344621,0.4715501006088799
20,2.391289389732184,2.5,1.8,0.0,0.6736841377874917,6.443341105500317,1.0,3.0,1,1.0,5.0,1.0,66.0175077925618,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9544206954581528
20,3.480939395844482,2.5,1.8,0.0,0.7938413589806751,6.969061683497296,1.0,3.0,1,1.0,5.0,1.0,61.696552367843935,0.0,1.0,0.0,0.0,0.5,0.125,0.6656168853656338,0.4466034479637031
20,3.1792043411043935,2.5,1.8,0.0,0.8036650473841259,7.244486222670058,1.0,3.0,0,1.0,5.0,1.0,83.13566475700253,0.0,1.0,0.0,0.0,0.5,0.125,0.1803095327779156,0.9580040318998997
20,1.502573969649256,2.5,1.8,0.0,0.7405737107901246,6.984407263356048,1.0,3.0,2,1.0,5.0,1.0,71.18038605593344,0.0,1.0,0.0,0.0,0.5,0.125,0.10770225266340616,0.8242825107614118
20,2.1589119349528585,2.5,1.8,0.0,0.6266256937658851,8.243791598425322,1.0,3.0,2,1.0,5.0,1.0,61.75856690932272,0.0,1.0,0.0,0.0,0.5,0.125,0.4203508180101939,0.5978273052485221
20,1.9550070843440963,2.5,1.8,0.0,0.8909853543263065,6.694756592023584,1.0,3.0,1,1.0,5.0,1.0,86.01349769052187,0.0,1.0,0.0,0.0,0.5,0.125,0.3949916891429489,0.634450208625456
20,1.8541714179613655,2.5,1.8,0.0,0.8080542639522871,6.166326092565352,1.0,3.0,0,1.0,5.0,1.0,76.25971263408127,0.0,1.0,0.0,0.0,0.5,0.125,0.1928797217224684,0.8444856188396465
20,2.644577345919948,2.5,1.8,0.0,0.6336547915017163,7.9046494749009,1.0,3.0,1,1.0,5.0,1.0,61.4760454653739,0.0,1.0,0.0,0.0,0.5,0.125,0.2128597735397134,0.7608826605287244
20,3.816125810366627,2.5,1.8,0.0,0.6425503177275127,5.836116953325964,1.0,3.0,1,1.0,5.0,1.0,57.78916732167603,0.0,1.0,0.0,0.0,0.5,0.125,0.32515258693939636,0.8029857528729671
20,1.869811728868944,2.5,1.8,0.0,0.6238575985299399,6.3441482382592875,1.0,3.0,1,1.0,5.0,1.0,49.515766389690825,0.0,1.0,0.0,0.0,0.5,0.125,0.17753088172975745,0.6334987699080881
20,2.4667155188119256,2.5,1.8,0.0,0.6584367553457895,6.71305658374181,1.0,3.0,2,1.0,5.0,1.0,58.721300746137494,0.0,1.0,0.0,0.0,0.5,0.125,0.26519888743533226,0.6926880890845594
20,2.563669707364649,2.5,1.8,0.0,0.5197962747682613,8.316155148328882,1.0,3.0,0,1.0,5.0,1.0,57.26117998514499,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.993920490422736
20,4.905826117741641,2.5,1.8,0.0,0.6402168614283021,7.147092016886789,1.0,3.0,0,1.0,5.0,1.0,57.696152475299854,0.0,1.0,0.0,0.0,0.5,0.125,0.5173687588951037,0.5283537222998306
20,4.818665427516276,2.5,1.8,0.0,0.7268696365112107,6.741032699141089,1.0,3.0,2,1.0,5.0,1.0,63.21407020160761,0.0,1.0,0.0,0.0,0.5,0.125,0.4845621911481975,0.6507137119132789
20,4.200550331008303,2.5,1.8,0.0,0.6161076109277297,6.231850310668126,1.0,3.0,1,1.0,5.0,1.0,57.85108444437177,0.0,1.0,0.0,0.0,0.5,0.125,0.5447286267757484,0.5750939125443804
20,1.9666356832767409,2.5,1.8,0.0,0.8492368101830327,7.303660238910217,1.0,3.0,1,1.0,5.0,1.0,95.02238433817378,0.0,1.0,0.0,0.0,0.5,0.125,0.11237893120536768,0.8590669062639099
20,1.2721492563666787,2.5,1.8,0.0,0.5842667447223555,7.746597255234142,1.0,3.0,2,1.0,5.0,1.0,52.23557893503727,0.0,1.0,0.0,0.0,0.5,0.125,0.2715795489536281,0.8584075753994324
20,2.267616550882499,2.5,1.8,0.0,0.7622627159464587,7.544100852974463,1.0,3.0,0,1.0,5.0,1.0,74.94022421154112,0.0,1.0,0.0,0.0,0.5,0.125,0.35312854902381696,0.5754672765984375
20,2.0671781977353234,2.5,1.8,0.0,0.7020329675453482,7.259542722632955,1.0,3.0,2,1.0,5.0,1.0,57.88958238887183,0.0,1.0,0.0,0.0,0.5,0.125,0.644254548299394,0.44883418997978974
20,3.0237032005855755,2.5,1.8,0.0,0.8231920426157663,7.268232057405189,1.0,3.0,0,1.0,5.0,1.0,83.8873797796032,0.0,1.0,0.0,0.0,0.5,0.125,0.7741926418387769,0.4068596060033224
20,4.110911640271173,2.5,1.8,0.0,0.6974382714794707,6.673253180287991,1.0,3.0,0,1.0,5.0,1.0,68.29380509418144,0.0,1.0,0.0,0.0,0.5,0.125,0.46502409074000567,0.6564703199454913
20,4.433291755515432,2.5,1.8,0.0,0.7558568904141897,7.630565961884647,1.0,3.0,0,1.0,5.0,1.0,77.92719345995569,0.0,1.0,0.0,0.0,0.5,0.125,0.36437448175094983,0.6462025566014625
20,4.379456341642034,2.5,1.8,0.0,0.8363590309543176,7.0041342724086375,1.0,3.0,1,1.0,5.0,1.0,100.0,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9930339271839175
20,2.438702244892271,2.5,1.8,0.0,0.8629038750917334,5.89189913928445,1.0,3.0,1,1.0,5.0,1.0,84.895416522682,0.0,1.0,0.0,0.0,0.5,0.125,0.16525962495546362,0.6818812454186077
20,3.748937373842731,2.5,1.8,0.0,0.851565419652071,7.429844096019628,1.0,3.0,2,1.0,5.0,1.0,85.66089360465591,0.0,1.0,0.0,0.0,0.5,0.125,0.477202942046168,0.5538510217452524
20,2.25133679009688,2.5,1.8,0.0,0.7030383391879171,6.4670077215057775,1.0,3.0,2,1.0,5.0,1.0,65.71833041603516,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9347376646188804
20,1.2436221729407309,2.5,1.8,0.0,0.5622812917325143,7.022174112365922,1.0,3.0,1,1.0,5.0,1.0,49.980077494989,0.0,1.0,0.0,0.0,0.5,0.125,0.22604576384645925,0.6946407697921471
20,3.806261062411769,2.5,1.8,0.0,0.83420721253085,6.625903777357942,1.0,3.0,2,1.0,5.0,1.0,71.11157658461742,0.0,1.0,0.0,0.0,0.5,0.125,0.12142003879998613,0.7595053811263467
20,1.0393102102791514,2.5,1.8,0.0,0.8270934488637997,7.012035474208891,1.0,3.0,1,1.0,5.0,1.0,78.51735567252896,0.0,1.0,0.0,0.0,0.5,0.125,0.4965595404774069,0.45740122625692764
20,2.6367303498339543,2.5,1.8,0.0,0.7352183989067674,7.0975572957527024,1.0,3.0,1,1.0,5.0,1.0,76.57533729407281,0.0,1.0,0.0,0.0,0.5,0.125,0.36745321415343735,0.6297498443978644
20,2.317517077208303,2.5,1.8,0.0,0.8890875772172325,7.01504806062159,1.0,3.0,0,1.0,5.0,1.0,79.97283891301133,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9665342046842721
20,3.7735101540754097,2.5,1.8,0.0,0.6920879197926287,6.631299450879781,1.0,3.0,0,1.0,5.0,1.0,65.00528111683008,0.0,1.0,0.0,0.0,0.5,0.125,0.18624610595334845,0.7537032305052552
20,4.064981891041516,2.5,1.8,0.0,0.7922944328554239,6.906187714950094,1.0,3.0,1,1.0,5.0,1.0,79.66169559375375,0.0,1.0,0.0,0.0,0.5,0.125,0.5002272575540413,0.6067011130854769
20,2.2163785438851353,2.5,1.8,0.0,0.5411723122155236,7.603501943932795,1.0,3.0,0,1.0,5.0,1.0,47.563511419259214,0.0,1.0,0.0,0.0,0.5,0.125,0.20377916582204758,0.7754003083789558
20,4.246508057779414,2.5,1.8,0.0,0.7584999967084848,5.4529908161024325,1.0,3.0,1,1.0,5.0,1.0,74.88659201079834,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9462466537468697
20,2.175667042019735,2.5,1.8,0.0,0.6497345370790845,7.559513060640105,1.0,3.0,0,1.0,5.0,1.0,56.590169316865776,0.0,1.0,0.0,0.0,0.5,0.125,0.45823486644078965,0.5643943602835539
20,2.785305439946245,2.5,1.8,0.0,0.68942090896325,6.736937187825449,1.0,3.0,2,1.0,5.0,1.0,64.00688134587396,0.0,1.0,0.0,0.0,0.5,0.125,0.49328525227197695,0.7030700310824047
20,3.908074108056536,2.5,1.8,0.0,0.6500950614597546,6.679840127128821,1.0,3.0,2,1.0,5.0,1.0,63.512754498506624,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9752143923470532
20,3.7716809168991543,2.5,1.8,0.0,0.7024007163882956,7.736356760524636,1.0,3.0,1,1.0,5.0,1.0,48.294707084014235,0.0,1.0,0.0,0.0,0.5,0.125,0.4602767512835677,0.5034376859790716
20,4.9494738892488,2.5,1.8,0.0,0.8065825110047371,6.912926921313798,1.0,3.0,1,1.0,5.0,1.0,82.22367967146025,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.8317983553580269
20,1.9006440968637277,2.5,1.8,0.0,0.6714815266490572,7.03576060774378,1.0,3.0,0,1.0,5.0,1.0,64.35793903964498,0.0,1.0,0.0,0.0,0.5,0.125,0.20937016298100355,0.7686886049217894
20,3.6492716541583294,2.5,1.8,0.0,0.7752551140731595,6.439412878660813,1.0,3.0,0,1.0,5.0,1.0,77.67146601071427,0.0,1.0,0.0,0.0,0.5,0.125,0.21568773382443066,0.8078050786843809
20,3.4387276331031096,2.5,1.8,0.0,0.6124304620568504,8.012576129624954,1.0,3.0,1,1.0,5.0,1.0,51.894307784010394,0.0,1.0,0.0,0.0,0.5,0.125,0.35051013247390117,0.6107317784005418
20,4.66039381796012,2.5,1.8,0.0,0.7392962124883424,6.768168710571643,1.0,3.0,2,1.0,5.0,1.0,79.1775628579173,0.0,1.0,0.0,0.0,0.5,0.125,0.24513391208564106,0.588327624090259
20,1.6254485665795002,2.5,1.8,0.0,0.750128931190593,6.28724050981077,1.0,3.0,2,1.0,5.0,1.0,72.41830965136454,0.0,1.0,0.0,0.0,0.5,0.125,0.10441765869663436,0.8105258023530222
20,4.007192654347731,2.5,1.8,0.0,0.662689967410235,6.984978008806206,1.0,3.0,1,1.0,5.0,1.0,39.74945521794098,0.0,1.0,0.0,0.0,0.5,0.125,0.6161278750260486,0.5293259710627272
20,3.2730744650750734,2.5,1.8,0.0,0.7409250826252756,6.4458933945333206,1.0,3.0,2,1.0,5.0,1.0,72.17779407296145,0.0,1.0,0.0,0.0,0.5,0.125,0.491607253457643,0.6517928469154031
20,2.0986634791516217,2.5,1.8,0.0,0.6616629052685002,7.302577397753357,1.0,3.0,1,1.0,5.0,1.0,50.34245354434382,0.0,1.0,0.0,0.0,0.5,0.125,0.3984312954477894,0.5129047876317508
20,2.8977396565886964,2.5,1.8,0.0,0.5993107390027059,6.194545248442944,1.0,3.0,0,1.0,5.0,1.0,47.56396889531649,0.0,1.0,0.0,0.0,0.5,0.125,0.6622927740459443,0.4049829046739978
20,2.335106388279191,2.5,1.8,0.0,0.9093301786267411,7.882848325470683,1.0,3.0,2,1.0,5.0,1.0,97.81253723557668,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9820344160228416
20,3.3172536111538435,2.5,1.8,0.0,0.6840488840578964,7.195336733320233,1.0,3.0,2,1.0,5.0,1.0,69.32176118072027,0.0,1.0,0.0,0.0,0.5,0.125,0.4814098410056438,0.6590217871938514
20,4.556002443258663,2.5,1.8,0.0,0.7686197541743678,8.32208425851034,1.0,3.0,0,1.0,5.0,1.0,94.64317435892072,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9816097686518953
20,3.277219937648808,2.5,1.8,0.0,0.6498617904644881,6.755476591692565,1.0,3.0,0,1.0,5.0,1.0,40.86318336190904,0.0,1.0,0.0,0.0,0.5,0.125,0.6107700380009577,0.48419411186069566
20,3.526889673306336,2.5,1.8,0.0,0.7916395978007968,7.412095142334156,1.0,3.0,2,1.0,5.0,1.0,78.82313205279335,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.7524200676744917
20,3.074991388458838,2.5,1.8,0.0,0.854573450652901,6.005854891685725,1.0,3.0,2,1.0,5.0,1.0,77.86692280490342,0.0,1.0,0.0,0.0,0.5,0.125,0.547179290517745,0.5205844196747438
20,1.2046620257819036,2.5,1.8,0.0,0.7546242450592995,7.313693963486039,1.0,3.0,1,1.0,5.0,1.0,74.8606643471428,0.0,1.0,0.0,0.0,0.5,0.125,0.12518811745358474,0.8740444761779649
20,1.931434227504377,2.5,1.8,0.0,0.6692235162893132,5.741959814468121,1.0,3.0,1,1.0,5.0,1.0,66.83322643894525,0.0,1.0,0.0,0.0,0.5,0.125,0.21497111382249914,0.8702217932565851
20,2.968006917728331,2.5,1.8,0.0,0.7160933355553399,6.996876185829743,1.0,3.0,2,1.0,5.0,1.0,56.99052516933486,0.0,1.0,0.0,0.0,0.5,0.125,0.623922490386198,0.4675642894235871
20,2.240941134978819,2.5,1.8,0.0,0.7016115753021513,6.646478509123767,1.0,3.0,1,1.0,5.0,1.0,70.3923088998785,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9472386717258336
20,1.7270543910447769,2.5,1.8,0.0,0.8649123961132896,7.093918844244462,1.0,3.0,0,1.0,5.0,1.0,85.6142788967754,0.0,1.0,0.0,0.0,0.5,0.125,0.4231392477684738,0.5167777883219348
20,3.0165313676737533,2.5,1.8,0.0,0.874413912939347,7.056852735192302,1.0,3.0,1,1.0,5.0,1.0,88.95806221653535,0.0,1.0,0.0,0.0,0.5,0.125,0.3101832132643332,0.7677864049536163
20,2.2912391737914013,2.5,1.8,0.0,0.916328562437786,6.013624775487766,1.0,3.0,1,1.0,5.0,1.0,97.67885103542903,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9913801720526225
20,2.032430572693659,2.5,1.8,0.0,0.6044711928394415,5.886085645995167,1.0,3.0,2,1.0,5.0,1.0,60.037282510231776,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9294379208598184
20,2.855941669761523,2.5,1.8,0.0,0.770181382778555,7.780525813379696,1.0,3.0,1,1.0,5.0,1.0,86.67817917336411,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.9739383571367014
20,1.5331370323286926,2.5,1.8,0.0,0.8060336900780117,7.318103860047793,1.0,3.0,2,1.0,5.0,1.0,80.44732698678843,0.0,1.0,0.0,0.0,0.5,0.125,0.24672429563789017,0.6055592627308717
20,4.710982932301629,2.5,1.8,0.0,0.6847798767095803,7.153455225813813,1.0,3.0,2,1.0,5.0,1.0,67.85505491885824,0.0,1.0,0.0,0.0,0.5,0.125,0.4856254987120156,0.463345385331678
20,4.470808391676956,2.5,1.8,0.0,0.6907274789427496,6.3371996161233834,1.0,3.0,2,1.0,5.0,1.0,61.14092584764109,0.0,1.0,0.0,0.0,0.5,0.125,0.5972610806337678,0.51300812397367
20,3.8304823429621417,2.5,1.8,0.0,0.78805408215932,7.739335341320213,1.0,3.0,0,1.0,5.0,1.0,91.44658188049272,0.0,1.0,0.0,0.0,0.5,0.125,0.31748604292457516,0.7002969370459683
20,1.4248553103538248,2.5,1.8,0.0,0.7459085778882261,7.114426276511349,1.0,3.0,1,1.0,5.0,1.0,75.23779304747403,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.8759378069639933
20,4.103509017878772,2.5,1.8,0.0,0.9048420414534736,7.692184162757579,1.0,3.0,1,1.0,5.0,1.0,74.4113615108425,0.0,1.0,0.0,0.0,0.5,0.125,0.5903934073076827,0.49009218651032516
20,4.231829312436076,2.5,1.8,0.0,0.66371529623298,7.161202103048032,1.0,3.0,1,1.0,5.0,1.0,58.40199497008335,0.0,1.0,0.0,0.0,0.5,0.125,0.12091341847120689,0.7958389193564542
20,4.07105847085735,2.5,1.8,0.0,0.8405102960015225,7.0867450190958445,1.0,3.0,2,1.0,5.0,1.0,83.91479685677399,0.0,1.0,0.0,0.0,0.5,0.125,0.4153884650095708,0.5941465624237071
20,1.4558635484769646,2.5,1.8,0.0,0.5959016877144434,6.121861694495733,1.0,3.0,0,1.0,5.0,1.0,51.81409030944817,0.0,1.0,0.0,0.0,0.5,0.125,0.3773157192921564,0.6047212434352921
20,3.575631828271059,2.5,1.8,0.0,0.6789417877520397,6.602967757545283,1.0,3.0,2,1.0,5.0,1.0,61.59729262876235,0.0,1.0,0.0,0.0,0.5,0.125,0.28076242446407945,0.7971506380947557
20,4.337299182997594,2.5,1.8,0.0,0.5987162774055351,7.413967971619631,1.0,3.0,1,1.0,5.0,1.0,66.11480932075112,0.0,1.0,0.0,0.0,0.5,0.125,0.16207751118811775,0.6801996517199321
20,3.309413604878671,2.5,1.8,0.0,0.7673070387668822,6.564838407730045,1.0,3.0,2,1.0,5.0,1.0,84.67725662955726,0.0,1.0,0.0,0.0,0.5,0.125,0.1,0.8872199758155963
20,3.585629500912356,2.5,1.8,0.0,0.7655906568531193,5.791407710638864,1.0,3.0,2,1.0,5.0,1.0,85.40627577325553,0.0,1.0,0.0,0.0,0.5,0.125,0.3426243282928505,0.4935511057976962
20,2.8334539177052247,2.5,1.8,0.0,0.7145533556390733,5.582062113991548,1.0,3.0,1,1.0,5.0,1.0,80.87695201912229,0.0,1.0,0.0,0.0,0.5,0.125,0.10007136595884988,0.8739689618602231
20,3.1148292795362105,2.5,1.8,0.0,0.6875983984147112,7.046535468562683,1.0,3.0,2,1.0,5.0,1.0,51.7805963800635,0.0,1.0,0.0,0.0,0.5,0.125,0.6826016015287906,0.4385411488344525
20,1.1375074334069009,2.5,1.8,0.0,0.7691810669973588,7.333657441998592,1.0,3.0,2,1.0,5.0,1.0,66.70020534107199,0.0,1.0,0.0,0.0,0.5,0.125,0.4330229508872844,0.516432328147363
20,3.5558520878931383,2.5,1.8,0.0,0.7558632198646084,7.698388930372198,1.0,3.0,0,1.0,5.0,1.0,74.19784282946513,0.0,1.0,0.0,0.0,0.5,0.125,0.15524177747853565,0.7936898287018993
20,1.3257888515646368,2.5,1.8,0.0,0.8809491605805051,6.796222430298612,1.0,3.0,2,1.0,5.0,1.0,88.04416802229949,0.0,1.0,0.0,0.0,0.5,0.125,0.1742170485117709,0.9129553939066428
20,2.7400583773608935,2.5,1.8,0.0,0.6233949761497694,6.042021060552596,1.0,3.0,0,1.0,5.0,1.0,60.905798128399056,0.0,1.0,0.0,0.0,0.5,0.125,0.5552471792019206,0.5516077766436094
20,2.1706203906696313,2.5,1.8,0.0,0.7525826083751771,5.589039635435282,1.0,3.0,1,1.0,5.0,1.0,63.32567714135558,0.0,1.0,0.0,0.0,0.5,0.125,0.3948279297757732,0.5963149634973478
20,3.1817118008468523,2.5,1.8,0.0,0.6867105095680605,5.737648063047574,1.0,3.0,0,1.0,5.0,1.0,69.28574018908192,0.0,1.0,0.0,0.0,0.5,0.125,0.34619903643294525,0.722272448972044
20,1.5336653420928283,2.5,1.8,0.0,0.7257276922442785,6.758752203333557,1.0,3.0,2,1.0,5.0,1.0,58.66758124592212,0.0,1.0,0.0,0.0,0.5,0.125,0.3653608620186239,0.5269436838935814
20,3.766573607893273,2.5,1.8,0.0,0.8021702549151484,6.748615182121444,1.0,3.0,1,1.0,5.0,1.0,92.3917941404038,0.0,1.0,0.0,0.0,0.5,0.125,0.251103676440038,0.8866937569525033
20,4.180046147713881,2.5,1.8,0.0,0.7396868854794818,6.915357598528694,1.0,3.0,2,1.0,5.0,1.0,79.21268099284798,0.0,1.0,0.0,0.0,0.5,0.125,0.3506886423902486,0.8641819870034565
20,1.653417798972626,2.5,1.8,0.0,0.6546036086943139,6.696728403795032,1.0,3.0,2,1.0,5.0,1.0,53.336677469771814,0.0,1.0,0.0,0.0,0.5,0.125,0.5649465519394036,0.4871750271794689
20,1.4172523494075286,2.5,1.8,0.0,0.9079894678621808,6.737077646596637,1.0,3.0,0,1.0,5.0,1.0,77.29810356727019,0.0,1.0,0.0,0.0,0.5,0.125,0.1132689987757407,0.6782978390899792
